,trust_code,scr_year,date,trust_name,trust_type,breach_%_type1,attendance_%_inpatient,ae_scaled,occupied_%_general,inpatient_%_casemix,staff_mix,available_general,total_doctors,nurses,deprivation_q1_q2,nurses_per_bed
122,RA2,2016,2017-01,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,14.74459845,128.694451,10.58322431,81.04575163,59.65544472,0.883066809,446.4166667,535.0863233,904.2389372,6.672825,20.25549234
123,RA2,2016,2017-02,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,14.00318651,128.9175018,10.52992587,,59.47035097,0.87958416,446.9722222,535.3779456,908.6622856,6.683615972,20.32927865
124,RA2,2016,2017-03,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,11.99342246,129.3687529,10.46239431,,59.17170046,0.879023566,447,535.4244969,912.4588769,6.691547917,20.41295027
125,RA2,2016,2017-04,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,10.99354296,130.0482044,10.50645638,82.69662921,58.67386199,0.881385027,446.5,535.2259771,915.628711,6.696620833,20.50680204
126,RA2,2016,2017-05,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,10.26191368,130.5480984,10.50342806,,58.47259111,0.886668544,445.9444444,534.7823863,918.1717879,6.698834722,20.58937608
127,RA2,2016,2017-06,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,9.356232829,130.8684352,10.52341498,,58.40247607,0.894874116,445.3333333,534.0937244,920.0881077,6.698189583,20.6606611
128,RA2,2016,2017-07,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,8.657006053,131.0092146,10.517964,84.21052632,58.17426029,0.906001744,444.6666667,533.1599915,921.3776703,6.694685417,20.72063726
129,RA2,2016,2017-08,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,8.376503086,131.3162909,10.50918187,,57.93179069,0.920051427,443.8888889,531.9811875,922.0404758,6.688322222,20.77187555
130,RA2,2016,2017-09,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,7.287560719,131.7896641,10.49313177,,57.6361216,0.937023165,443,530.5573125,922.0765242,6.6791,20.81436849
131,RA2,2016,2017-10,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,6.469982452,132.4293342,10.51750975,85.10638298,57.62549769,0.953342566,442,529.4273815,922.7126709,6.66701875,20.87585228
132,RA2,2016,2017-11,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,6.039117743,133.0774764,10.5491557,,57.64553756,0.96900963,440.6388889,528.5913944,923.948916,6.652078472,20.96839247
133,RA2,2016,2017-12,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,5.300152824,133.7340906,10.55581801,,57.39620127,0.984024357,438.9166667,528.0493513,925.7852596,6.634279167,21.09250639
134,RA2,2016,2018-01,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,4.635147204,134.3991768,10.5623289,84.10138249,57.23495696,0.998386747,436.8333333,527.8012521,928.2217015,6.613620833,21.24887527
135,RA2,2016,2018-02,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,4.590380541,135.0234356,10.6019999,,56.80339969,1.012096799,435.3333333,527.8470969,931.2582419,6.603017361,21.39184323
136,RA2,2016,2018-03,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,5.051735838,135.6068671,10.62864913,,56.54091014,1.025154514,434.4166667,528.1868856,934.8948806,6.60246875,21.52069551
137,RA2,2016,2018-04,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,6.025528806,136.1494711,10.66438331,86.39455782,56.49091754,1.037559892,434.0833333,528.8206183,939.1316178,6.611975,21.63482322
138,RA2,2016,2018-05,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,6.459002086,136.8706841,10.7350946,,56.36598502,1.049312933,433.6388889,529.748295,943.9684533,6.631536111,21.76853777
139,RA2,2016,2018-06,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,6.542903554,137.770506,10.78354774,,56.1518745,1.060413637,433.0833333,530.9699156,949.4053873,6.661152083,21.9220024
140,RA2,2016,2018-07,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,6.726525497,138.8489369,10.85077646,85.31468531,56.1780488,1.070862003,432.4166667,532.4854802,955.4424197,6.700822917,22.09541152
141,RA2,2016,2018-08,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,7.092183207,139.7158367,10.92163917,,56.3066205,1.080658032,432.1111111,534.2949888,962.0795504,6.750548611,22.26463346
142,RA2,2016,2018-09,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,7.27856571,140.3712055,10.94919689,,56.25274188,1.089801724,432.1666667,536.3984413,969.3167796,6.810329167,22.42923516
143,RA2,2016,2018-10,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,8.104057452,140.8150433,10.9946217,85.04672897,56.22077666,1.099832529,432.5833333,538.4946853,976.1850128,6.880164583,22.56640369
144,RA2,2016,2018-11,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,8.786929738,141.5043367,11.05730794,,55.96117101,1.110750447,432.8888889,540.5837208,982.68425,6.960054861,22.70061152
145,RA2,2016,2018-12,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,9.230619918,142.4390857,11.08698549,,55.78734407,1.122555478,433.0833333,542.6655479,988.8144913,7.05,22.83196824
146,RA2,2016,2019-01,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ACUTE - DGH,10.17793926,143.6192903,11.18222618,90.11494253,55.70316416,1.135247621,433.1666667,544.7401665,994.5757365,7.15,22.96057876
147,RA3,2024,2015-01,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,6.880653161,160.1937037,7.918907624,93.83259912,49.80206793,0.125502917,250.3825,174.0944306,377.4753415,34.7773,15.07594746
148,RA3,2024,2015-02,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,7.355963683,161.9600016,7.926932674,,50.60217525,0.123551272,247.7941667,173.0808958,377.0727358,34.77209722,15.21717565
149,RA3,2024,2015-03,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,7.803182313,163.5856994,7.944951183,,51.76091071,0.12196841,246,172.0868542,376.6469292,34.76169167,15.31085078
150,RA3,2024,2015-04,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,8.524402298,165.0707968,7.984622187,94.37751004,52.35191213,0.120754329,245,171.1123056,376.1979215,34.74608333,15.35501721
151,RA3,2024,2015-05,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,9.302792836,166.7376656,8.125136274,,52.84451778,0.119909031,243.6666667,170.15725,375.7257129,34.72527222,15.4196599
152,RA3,2024,2015-06,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,9.628887385,168.5863057,8.000672287,,53.15606126,0.119432514,242,169.2216875,375.2303033,34.69925833,15.50538444
153,RA3,2024,2015-07,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,9.432364663,170.6167171,8.025353102,96.63865546,53.12240624,0.11932478,240,168.3056181,374.7116928,34.66804167,15.6129872
154,RA3,2024,2015-08,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,9.097554731,172.1874676,7.925115682,,53.05678547,0.119585827,239,167.4090417,374.1698813,34.63162222,15.65564357
155,RA3,2024,2015-09,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,9.020320722,173.2985571,7.983865106,,52.82203166,0.120215657,239,166.5319583,373.6048688,34.59,15.63200288
156,RA3,2024,2015-10,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,9.059442949,173.9499857,8.044734356,94.4,52.62006276,0.120817024,240,165.6974097,373.0573471,34.543175,15.54405613
157,RA3,2024,2015-11,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,9.594330688,175.3848984,7.943739855,,52.52802944,0.121389929,240.6388889,164.9053958,372.5273163,34.49114722,15.48076115
158,RA3,2024,2015-12,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,10.22119259,177.6032952,8.003094944,,52.61557017,0.121934372,240.9166667,164.1559167,372.0147763,34.43391667,15.4416372
159,RA3,2024,2016-01,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,11.19955167,180.6051763,8.124076362,94.69026549,52.76192478,0.122450353,240.8333333,163.4489722,371.5197271,34.37148333,15.42642465
160,RA3,2024,2016-02,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,11.86749054,182.3120452,8.191759333,,52.12214435,0.122937871,241.2222222,162.7845625,371.0421688,34.3107125,15.38175734
161,RA3,2024,2016-03,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,13.39288925,182.723902,8.187368268,,51.05210475,0.123396927,242.0833333,162.1626875,370.5821013,34.25160417,15.30803861
162,RA3,2024,2016-04,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.32284375,181.8407468,8.185854108,99.62264151,50.54288566,0.123827522,243.4166667,161.5833472,370.1395246,34.19415833,15.2060058
163,RA3,2024,2016-05,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.01576452,180.8992105,8.136189646,,50.03004191,0.124229653,245.25,161.0465417,369.7144388,34.138375,15.0750026
164,RA3,2024,2016-06,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.5161157,179.8992932,8.148454345,,49.90443588,0.124603323,247.5833333,160.5522708,369.3068438,34.08425417,14.91646626
165,RA3,2024,2016-07,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,15.52974238,178.8409949,8.198118807,97.05882353,49.52124091,0.124948531,250.4166667,160.1005347,368.9167396,34.03179583,14.73211606
166,RA3,2024,2016-08,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,16.43723452,177.9961125,8.220679797,,49.73423,0.125265276,252.7222222,159.6913333,368.5441263,33.981,14.58297268
167,RA3,2024,2016-09,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,17.45160172,177.3646462,8.220679797,,50.06108921,0.125553559,254.5,159.3246667,368.1890038,33.93186667,14.46715142
168,RA3,2024,2016-10,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,18.91612563,176.9465959,8.241423795,100,50.17919667,0.125776108,255.75,159.0427222,367.6629785,33.88439583,14.37587404
169,RA3,2024,2016-11,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,19.77047373,175.7394018,8.225525111,,50.3601865,0.125932923,257.6666667,158.8455,366.9660504,33.8385875,14.2418907
170,RA3,2024,2016-12,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,21.20603136,173.7430639,8.222193958,,50.45573392,0.126024005,260.25,158.733,366.0982196,33.79444167,14.06717462
171,RA3,2024,2017-01,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,22.4185733,170.9575822,8.198573055,100,50.39696853,0.126049352,263.5,158.7052222,365.059486,33.75195833,13.85424994
172,RA3,2024,2017-02,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,23.33828565,169.5492317,8.139217966,,50.76800335,0.126008966,265.6666667,158.7621667,363.8498496,33.73163819,13.69572834
173,RA3,2024,2017-03,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,22.91645458,169.5180124,8.058664632,,51.17105561,0.125902846,266.75,158.9038333,362.4693104,33.73348125,13.58835278
174,RA3,2024,2017-04,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,22.39397411,170.8639243,8.123470698,100,51.02468357,0.125730992,266.75,159.1302222,360.9178685,33.7574875,13.53019188
175,RA3,2024,2017-05,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,22.25306758,170.9749724,8.133312741,,51.24154299,0.125493404,266.1944444,159.4413333,359.1955237,33.80365694,13.49372728
176,RA3,2024,2017-06,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,22.15789754,169.8511567,8.114082903,,51.25535536,0.125190082,265.0833333,159.8371667,357.3022763,33.87198958,13.47886613
177,RA3,2024,2017-07,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,21.66367776,167.4924771,7.949947913,97.61904762,51.446798,0.124821026,263.4166667,160.3177222,355.238126,33.96248542,13.48578776
178,RA3,2024,2017-08,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,21.16020893,165.2493742,7.806859752,,51.46031683,0.124386237,261.8888889,160.883,353.0030729,34.07514444,13.47911606
179,RA3,2024,2017-09,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,20.21982694,163.1218479,7.697840202,,51.54756139,0.123885713,260.5,161.533,350.5971171,34.20996667,13.45862254
180,RA3,2024,2017-10,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,18.87285395,161.1098982,7.566713908,96.8,51.70434975,0.123000398,259.25,162.1451528,348.3876594,34.36695208,13.43828966
181,RA3,2024,2017-11,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,18.0030257,159.4201465,7.500393682,,51.69412458,0.12173029,258.2777778,162.7194583,346.3747,34.54610069,13.41093698
182,RA3,2024,2017-12,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,16.87317677,158.0525929,7.407272815,,51.67445617,0.120075389,257.5833333,163.2559167,344.5582388,34.7474125,13.37657349
183,RA3,2024,2018-01,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,15.96161232,157.0072373,7.34625215,95,51.44764725,0.118035697,257.1666667,163.7545278,342.9382757,34.9708875,13.33525375
184,RA3,2024,2018-02,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,15.43010455,155.4333402,7.297950432,,51.14570622,0.115611212,256.9444444,164.2152917,341.5148108,35.20004514,13.29138723
185,RA3,2024,2018-03,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,15.45101708,153.3309016,7.220274002,,50.82122331,0.112801935,256.9166667,164.6382083,340.2878442,35.43488542,13.24506692
186,RA3,2024,2018-04,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,15.03471215,150.6999214,7.09792984,98.12734082,50.93668556,0.109607866,257.0833333,165.0232778,339.2573757,35.67540833,13.19639711
187,RA3,2024,2018-05,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.94833408,149.6434464,7.037969087,,50.72770784,0.106029004,257.2222222,165.3705,338.4234054,35.92161389,13.15684945
188,RA3,2024,2018-06,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.50654411,150.1614764,7.01374252,,50.33161011,0.10206535,257.3333333,165.679875,337.7859333,36.17350208,13.12639637
189,RA3,2024,2018-07,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.53575624,152.2540115,7.112314364,95.256917,50.13156004,0.097716904,257.4166667,165.9514028,337.3449594,36.43107292,13.10501623
190,RA3,2024,2018-08,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.1981964,153.8757442,7.181360079,,49.94587846,0.092983666,257.75,166.1850833,337.1004838,36.69432639,13.07858327
191,RA3,2024,2018-09,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.74172958,155.0266747,7.206797975,,49.85646133,0.087865635,258.3333333,166.3809167,337.0525063,36.9632625,13.04719379
192,RA3,2024,2018-10,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.75474777,155.706803,7.261761998,88.84615385,49.45696611,0.083129024,259.1666667,166.7022708,337.1305406,37.23788125,13.00825237
193,RA3,2024,2018-11,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,15.01653255,156.8391901,7.296739104,,49.14063958,0.078773834,259.25,167.1491458,337.3345867,37.51818264,13.01194163
194,RA3,2024,2018-12,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,15.26021002,158.4238363,7.340801173,,48.70326028,0.074800064,258.5833333,167.7215417,337.6646446,37.80416667,13.05825245
195,RA3,2024,2019-01,WESTON AREA HEALTH NHS TRUST,ACUTE - DGH,14.61589471,160.4607414,7.394402452,100,48.57504366,0.071207715,257.1666667,168.4194583,338.1207143,38.09583333,13.14792149
196,RA4,2016,2015-01,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.628428667,101.0425464,7.057653172,78.2967033,54.33274592,1.052470446,349.9583333,224.2439728,429.4096119,15.6564,12.27030681
197,RA4,2016,2015-02,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.621914734,100.85108,7.065526807,,53.97120342,1.061333588,351.5972222,225.4153858,429.8135946,15.65526389,12.22460154
198,RA4,2016,2015-03,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.949992972,100.7227872,7.037969087,,53.64979601,1.074123935,352.8333333,226.3972042,430.2598604,15.65299167,12.19442212
199,RA4,2016,2015-04,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.960281858,100.6576681,7.049628122,86.60968661,53.34141466,1.090841489,353.6666667,227.1894278,430.7484094,15.64958333,12.17950262
200,RA4,2016,2015-05,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.060997478,100.8741105,7.123367735,,52.97590066,1.111486248,353.4444444,227.7920567,431.2792417,15.64503889,12.20217911
201,RA4,2016,2015-06,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.082577977,101.3721143,6.990878698,,52.61768498,1.136058212,352.1666667,228.2050908,431.8523571,15.63935833,12.26272666
202,RA4,2016,2015-07,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.885719682,102.1516796,6.991635778,83.79204893,52.40680892,1.164557383,349.8333333,228.4285303,432.4677557,15.63254167,12.36210831
203,RA4,2016,2015-08,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.923302678,103.260387,6.89397243,,52.23198529,1.196983759,347.6666667,228.462375,433.1254375,15.62458889,12.45806628
204,RA4,2016,2015-09,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.985457284,104.6982365,6.916079172,,52.24569146,1.23333734,345.6666667,228.306625,433.8254025,15.6155,12.55039737
205,RA4,2016,2015-10,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.201861272,106.4652281,6.986639048,83.74233129,52.31043514,1.2707631,343.8333333,228.2052333,434.6956489,15.605275,12.64262672
206,RA4,2016,2015-11,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.49741089,108.4439381,6.913656516,,52.53647117,1.309261038,341.5555556,228.1581998,435.7361767,15.59391389,12.7574027
207,RA4,2016,2015-12,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.482577731,110.6343664,6.973163021,,52.48132586,1.348831154,338.8333333,228.1655246,436.9469858,15.58141667,12.89563165
208,RA4,2016,2016-01,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.749795419,113.0365131,7.064315478,90.49079755,52.70722142,1.389473448,335.6666667,228.2272076,438.3280764,15.56778333,13.05843326
209,RA4,2016,2016-02,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,6.066470216,115.0380223,7.107620467,,52.83790255,1.43118792,332.7777778,228.343249,439.8794483,15.55565972,13.21841414
210,RA4,2016,2016-03,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,6.533894514,116.6388941,7.085967972,,52.75467896,1.473974569,330.1666667,228.5136485,441.6011017,15.54504583,13.37509647
211,RA4,2016,2016-04,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,6.914354536,117.8391284,7.11246578,95.04643963,52.76009313,1.517833397,327.8333333,228.7384064,443.4930364,15.53594167,13.52800314
212,RA4,2016,2016-05,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,7.094748629,118.9192881,7.10671197,,52.87551714,1.562764403,326.3333333,229.0175225,445.5552525,15.52834722,13.65337852
213,RA4,2016,2016-06,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,7.628780882,119.8793731,7.116402597,,52.85845447,1.608767587,325.6666667,229.3509969,447.78775,15.5222625,13.74987973
214,RA4,2016,2016-07,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,8.206340423,120.7193835,7.170155292,92.70516717,52.40952602,1.655842949,325.8333333,229.7388295,450.1905289,15.5176875,13.81658912
215,RA4,2016,2016-08,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,8.308691997,121.3129259,7.16758122,,52.43736704,1.703990489,325.75,230.1810204,452.7635892,15.51462222,13.89911248
216,RA4,2016,2016-09,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,8.447401305,121.6600006,7.161978826,,52.22458494,1.753210208,325.4166667,230.6775696,455.5069308,15.51306667,13.99765216
217,RA4,2016,2016-10,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,8.16660924,121.7606073,7.154710856,95.29780564,51.79488496,1.797763727,324.8333333,231.1795999,457.9660961,15.51302083,14.09849449
218,RA4,2016,2016-11,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,7.89292241,121.7476755,7.151833951,,51.39982469,1.837651049,324.6111111,231.6871113,460.141085,15.51448472,14.17514895
219,RA4,2016,2016-12,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,7.81169038,121.621205,7.164401483,,51.03681517,1.872872173,324.75,232.2001038,462.0318975,15.51745833,14.22731016
220,RA4,2016,2017-01,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,7.373115179,121.3811959,7.160616082,89.75903614,50.70865244,1.903427098,325.25,232.7185774,463.6385336,15.52194167,14.25483578
221,RA4,2016,2017-02,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,6.966913694,121.1335609,7.115039853,,50.67800786,1.929315825,325.8611111,233.2425321,464.9609933,15.57433889,14.26868618
222,RA4,2016,2017-03,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,6.106873503,120.8783,7.078094338,,50.91282769,1.950538355,326.5833333,233.7719679,465.9992767,15.67465,14.26892401
223,RA4,2016,2017-04,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.599308934,120.6154133,7.080062747,88.88888889,50.66024164,1.967094686,327.4166667,234.3068849,466.7533836,15.822875,14.2556391
224,RA4,2016,2017-05,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,5.093254243,120.3535803,7.072643361,,50.47129918,1.978984818,328.3055556,234.8472829,467.2233142,16.01901389,14.23135571
225,RA4,2016,2017-06,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,4.344272742,120.0928012,7.096718512,,50.54725753,1.986208753,329.25,235.3931621,467.4090683,16.26306667,14.1961752
226,RA4,2016,2017-07,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,3.743490889,119.8330758,7.103683649,85.04398827,50.59447474,1.988766489,330.25,235.9445224,467.3106461,16.55503333,14.15020881
227,RA4,2016,2017-08,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,3.399987529,119.9128755,7.129575793,,50.81374687,1.986658028,331.1666667,236.5013638,466.9280475,16.89491389,14.0994881
228,RA4,2016,2017-09,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,3.067212238,120.3322004,7.185751145,,50.94525715,1.979883368,332,237.0636863,466.2612725,17.28270833,14.04401423
229,RA4,2016,2017-10,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.835346131,121.0910505,7.247983138,86.58536585,51.19479823,1.972698553,332.75,237.6083345,465.7802326,17.71841667,13.99790331
230,RA4,2016,2017-11,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.723200671,122.0099838,7.355034281,,51.11451072,1.965103584,332.9444444,238.1353085,465.4849279,18.20203889,13.98085884
231,RA4,2016,2017-12,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.591587721,123.0890003,7.414843618,,51.05911544,1.957098461,332.5833333,238.6446083,465.3753583,18.733575,13.99274442
232,RA4,2016,2018-01,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.673826933,124.3281,7.467990649,89.40809969,50.83312656,1.948683183,331.6666667,239.1362339,465.4515239,19.313025,14.03371429
233,RA4,2016,2018-02,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ACUTE - DGH,2.866565153,125.5162535,7.552632216,,50.48193277,1.93985775,331.3333333,239.6101852,465.7134246,19.84279861,14.05573716
